employee_id,first_name,last_name,email,phone,department,designation,manager_id,employment_type,salary_band,location,status,joining_date,risk_score
EMP93EF19E3,Shannon,Kim,shannon.kim@company.com,+1-223-368-1046x3632,Manufacturing,Associate,EMP7A31AD7B,Full-Time,Band-2,Dallas,Active,2022-01-10,5.76
EMPD0102AC9,Olivia,Cooper,olivia.cooper@company.com,561-321-4912x2867,Manufacturing,Manager,EMPD0DF6581,Temporary,Band-4,Austin,Inactive,2019-05-11,15.72
EMP83C98F0F,Elizabeth,Green,elizabeth.green@company.com,794-292-6511,Sales,Junior Associate,EMP49E590A6,Part-Time,Band-1,Chicago,Active,2016-05-13,57.13
EMP4EE04C89,Mary,Smith,mary.smith@company.com,+1-431-252-1809x6124,HR,Associate,EMP74AF918B,Contract,Band-2,San Antonio,Active,2022-01-25,21.14
EMP60C4DB25,Stephanie,Dunn,stephanie.dunn@company.com,435-997-3098x0657,IT,Associate,EMPBC11D215,Temporary,Band-2,Houston,Active,2015-08-03,45.77
EMP4B0E0759,Nicole,Stone,nicole.stone@company.com,665-784-5632,Finance,Director,EMP1C726DAA,Part-Time,Band-5,Dallas,Active,2019-05-04,20.73
EMP6B6F72DA,Keith,Smith,keith.smith@company.com,(736)406-5681x540,Sales,Lead,EMP71249D25,Contract,Band-3,San Diego,Active,2022-12-05,15.09
EMP968FEC14,Colin,Warner,colin.warner@company.com,(896)922-9234,Logistics,Lead,EMP96C17CB0,Temporary,Band-3,Austin,Active,2019-04-27,23.1
EMP91850BA4,Daniel,Turner,daniel.turner@company.com,(217)232-7430x76674,Logistics,VP,EMP5A21C7A6,Temporary,Band-6,Dallas,Active,2023-11-14,6.99
EMPD40C71D7,Cory,Stone,cory.stone@company.com,001-247-966-9953x596,HR,Intern,EMP1D06E0D8,Temporary,Band-1,Austin,Active,2015-10-02,33.19
EMP10298EEF,Susan,Thomas,susan.thomas@company.com,8844765205,Procurement,Manager,EMP050C490E,Contract,Band-4,Houston,Inactive,2017-12-05,24.66
EMP245B14A1,Jack,Evans,jack.evans@company.com,218.603.8814x371,Finance,Senior Associate,EMPDFBAA21B,Contract,Band-2,San Antonio,Active,2019-08-11,22.07
EMP19B6AFE9,Jennifer,Stewart,jennifer.stewart@company.com,726.409.6007x50797,Procurement,Lead,EMP405E9DCB,Part-Time,Band-3,New York,Active,2023-12-20,23.52
EMP41E05305,Eugene,Jones,eugene.jones@company.com,806.567.7481x89301,Procurement,Junior Associate,EMPFEC99D71,Temporary,Band-1,Jacksonville,Active,2019-12-20,37.79
EMP6F42738D,Hannah,Fritz,hannah.fritz@company.com,(784)826-3361x89135,IT,Associate,EMPDF1019DA,Contract,Band-2,Los Angeles,Active,2015-07-27,17.83
EMP1CCA94C2,Michael,Martin,michael.martin@company.com,(987)881-8414,Operations,Senior Director,EMP444CBFD1,Contract,Band-5,San Antonio,Active,2022-05-16,33.63
EMPB1BECC62,Jackson,Buchanan,jackson.buchanan@company.com,880.326.7094,Logistics,Senior Associate,EMPD09075C5,Contract,Band-2,New York,Active,2017-07-05,17.49
EMP5E9A09BB,Angela,Ford,angela.ford@company.com,316.441.8146x0499,HR,Lead,EMP677F277D,Temporary,Band-3,San Antonio,Active,2024-05-04,53.02
EMPCC1BBE36,Brenda,Kerr,brenda.kerr@company.com,(632)928-0297x98013,Quality,Associate,EMPC62B6819,Full-Time,Band-2,Phoenix,Active,2024-07-30,17.69
EMPB65C6B2C,Edward,Serrano,edward.serrano@company.com,001-367-838-6675,Sales,Director,EMPC62B6819,Full-Time,Band-5,Jacksonville,Active,2023-05-06,32.54
EMPE7C26298,Nicholas,Wallace,nicholas.wallace@company.com,(570)939-2749x9143,HR,Intern,EMP96F08F2A,Part-Time,Band-1,San Jose,Active,2019-01-29,28.62
EMPF009C9A9,Emily,Cardenas,emily.cardenas@company.com,330-383-3601x46715,Procurement,Senior Lead,EMPC83DD88E,Temporary,Band-3,Philadelphia,Active,2023-09-24,0.0
EMPE13D4F41,Susan,Fernandez,susan.fernandez@company.com,+1-688-327-0322,HR,Senior Lead,EMP2770A4DE,Temporary,Band-3,New York,Active,2024-07-02,27.28
EMP02A25CCC,Joel,Williams,joel.williams@company.com,674.255.7663,Procurement,Senior Director,EMP0214BD6F,Part-Time,Band-5,Philadelphia,Active,2016-04-08,15.11
EMP5281B4E3,Amanda,Duncan,amanda.duncan@company.com,(775)684-8277,Procurement,Senior Associate,EMPF326B196,Full-Time,Band-2,Austin,Active,2015-07-03,15.38
EMP5E0B9443,Rebecca,Hayes,rebecca.hayes@company.com,(927)701-9246,Manufacturing,SVP,EMP183AE103,Full-Time,Band-6,New York,Active,2015-06-14,18.54
EMPF3B9446D,Cheryl,Webb,cheryl.webb@company.com,+1-263-937-1193x517,Manufacturing,Associate,EMP364FB936,Temporary,Band-2,Phoenix,Active,2016-03-21,12.44
EMP76F9AD41,Regina,Butler,regina.butler@company.com,5817703761,IT,Senior Associate,EMP76720F6F,Part-Time,Band-2,New York,Active,2020-01-05,23.21
EMPE45517F9,Frank,Hernandez,frank.hernandez@company.com,769-645-3845,Quality,Senior Director,EMP98C2181B,Contract,Band-5,Houston,Active,2016-06-01,13.5
EMP272216C3,Francis,Schultz,francis.schultz@company.com,+1-272-344-7539x8792,Operations,Manager,EMP875F433D,Part-Time,Band-4,Houston,Active,2024-08-06,7.56
EMPD337A8FC,Justin,Kaufman,justin.kaufman@company.com,(892)837-9259,Logistics,Manager,EMPA89A02CD,Full-Time,Band-4,San Antonio,Active,2018-12-28,26.34
EMP47A7189A,Teresa,Morris,teresa.morris@company.com,(760)211-6558x6511,Quality,Senior Manager,EMP944EFB3E,Part-Time,Band-4,New York,Active,2019-09-21,13.74
EMP8A5A4F63,John,Diaz,john.diaz@company.com,+1-818-900-6605,Quality,VP,EMP4B8A47EE,Full-Time,Band-6,Chicago,Active,2024-12-31,32.11
EMP60EDB3A5,Timothy,Salinas,timothy.salinas@company.com,+1-513-560-0843x8006,Manufacturing,Junior Associate,EMP23A2D188,Temporary,Band-1,New York,Active,2018-12-30,51.43
EMPF9517B7C,Troy,Taylor,troy.taylor@company.com,969.410.9978,Finance,Senior Lead,EMP9BE76C9E,Full-Time,Band-3,Chicago,Active,2020-03-08,21.53
EMP5B9BC0E4,Maria,Brown,maria.brown@company.com,863-209-1651,Marketing,Junior Associate,EMP36265DD5,Part-Time,Band-1,Chicago,Inactive,2022-09-19,29.64
EMPC8F56419,Anthony,Bryan,anthony.bryan@company.com,(515)735-7009,IT,C-Level,EMPA3360406,Part-Time,Band-6,Jacksonville,Active,2023-12-04,6.62
EMPA2463CD3,William,Walter,william.walter@company.com,202.200.5550x1878,Marketing,VP,EMP6B779E81,Contract,Band-6,Los Angeles,Active,2018-02-28,27.92
EMPFFD46C4F,Denise,Arias,denise.arias@company.com,001-594-523-2554,Operations,Senior Lead,EMP244D3E52,Temporary,Band-3,San Jose,Active,2020-04-21,11.02
EMP0336AA9C,Jonathan,Jackson,jonathan.jackson@company.com,001-532-812-4302x583,Procurement,Junior Associate,EMP69BE2121,Part-Time,Band-1,San Antonio,Active,2016-08-28,17.08
EMPD2B2C524,Cristina,Allen,cristina.allen@company.com,(976)590-4744,Logistics,SVP,EMP25FA2A87,Contract,Band-6,Jacksonville,Active,2020-12-04,9.63
EMP34ED1493,Alexander,Chen,alexander.chen@company.com,711.507.8087x66784,Finance,Associate,EMPAC65219E,Contract,Band-2,Jacksonville,Active,2024-08-07,17.66
EMP39E31F7F,Vanessa,Gonzalez,vanessa.gonzalez@company.com,+1-233-557-8437x0118,Logistics,Intern,EMPE7974AAC,Full-Time,Band-1,New York,Active,2023-09-27,7.43
EMPE31E0C52,James,Lucero,james.lucero@company.com,736-237-5060,IT,Lead,EMPA0C63346,Temporary,Band-3,Houston,Active,2017-10-12,8.91
EMP5D6851EC,Jeffrey,Krueger,jeffrey.krueger@company.com,(411)763-7845x736,Logistics,Senior Lead,EMP9F80DBBE,Contract,Band-3,Houston,Active,2020-05-28,29.02
EMP935D6835,Pam,Allen,pam.allen@company.com,442.860.2732,Finance,Intern,EMP672E78DB,Temporary,Band-1,Phoenix,Active,2018-02-28,47.76
EMPDADB6519,Pamela,Lynch,pamela.lynch@company.com,928.770.2294x009,HR,Senior Manager,EMP76C937BE,Full-Time,Band-4,San Diego,Active,2015-05-16,20.51
EMP967955C2,Christopher,Woodard,christopher.woodard@company.com,8297394099,HR,SVP,EMP182947DE,Contract,Band-6,Jacksonville,Active,2024-03-08,19.35
EMP5A98ED8C,Robert,Nash,robert.nash@company.com,+1-995-364-5981,IT,Associate,EMP40D59342,Part-Time,Band-2,Austin,Active,2021-03-10,25.3
EMP10D82BD4,Jason,Small,jason.small@company.com,329.528.4422,Sales,Senior Manager,EMPE17E6A8C,Contract,Band-4,San Antonio,Active,2024-06-30,37.97
EMP3CBBB751,Amy,Doyle,amy.doyle@company.com,421.733.0004,Quality,Manager,EMPB2D1C1F7,Contract,Band-4,New York,Active,2021-10-14,31.81
EMPE6192F5D,Nicholas,Lee,nicholas.lee@company.com,001-729-430-9587x202,Marketing,Senior Manager,EMP48A71D66,Part-Time,Band-4,New York,Active,2022-09-24,30.53
EMP9C008C32,Brent,Roberson,brent.roberson@company.com,(255)869-3186,Logistics,Intern,EMPDDC3D6A6,Contract,Band-1,San Jose,Active,2022-09-09,16.71
EMP04ADEA0F,Jasmine,Walker,jasmine.walker@company.com,+1-514-738-7443x7305,Finance,Senior Director,EMPC5A28CDA,Temporary,Band-5,San Jose,Active,2023-01-17,21.16
EMPA91C05C8,Christina,Anderson,christina.anderson@company.com,563.900.9763x2527,Quality,Manager,EMPC92BDAC4,Full-Time,Band-4,Dallas,Active,2018-03-23,10.35
EMPE53F60A0,Rebecca,Tucker,rebecca.tucker@company.com,001-848-681-3914x203,Procurement,Lead,EMPA2D34C2C,Contract,Band-3,Chicago,Inactive,2018-12-06,19.24
EMP8D64CD88,Bryan,Parker,bryan.parker@company.com,640-413-9887,Logistics,Senior Director,EMP5411CE9E,Temporary,Band-5,New York,Active,2017-04-09,15.61
EMP63F12FE9,Tammy,Richardson,tammy.richardson@company.com,001-737-818-9428x408,Manufacturing,Manager,EMP44066C9C,Part-Time,Band-4,New York,Active,2017-12-04,21.15
EMPA25B5C86,Emily,Shaw,emily.shaw@company.com,(385)821-2004,Manufacturing,VP,EMP40E45E44,Part-Time,Band-6,Austin,Active,2018-08-05,18.69
EMPD9151C6C,Joseph,Spencer,joseph.spencer@company.com,001-451-355-9648x703,Manufacturing,Senior Manager,EMP04BB087C,Full-Time,Band-4,Chicago,Inactive,2016-10-17,36.96
EMP4E740708,April,Smith,april.smith@company.com,+1-650-288-8842x359,Manufacturing,VP,EMP2FFBD5D3,Full-Time,Band-6,Los Angeles,Active,2022-05-17,34.15
EMPAC02EB7F,Derek,Owen,derek.owen@company.com,(698)606-8135x63622,IT,Intern,EMP3EC4D367,Temporary,Band-1,New York,Active,2021-10-19,19.77
EMP44967F3B,Ryan,White,ryan.white@company.com,(455)961-5772x35517,Marketing,Senior Director,EMPEA751C89,Full-Time,Band-5,Dallas,Active,2018-02-14,16.54
EMP90310C43,Juan,Barker,juan.barker@company.com,979-527-0599x4461,Quality,Intern,EMP3CA3B4B8,Temporary,Band-1,Austin,Active,2016-07-10,29.45
EMPED901519,Leslie,Morales,leslie.morales@company.com,(284)447-0674x09126,Sales,Senior Lead,EMPAC65219E,Temporary,Band-3,San Diego,Active,2024-06-19,23.0
EMP4EBFB1BE,Cynthia,Gibson,cynthia.gibson@company.com,+1-400-771-1064x8023,Marketing,Senior Manager,EMPE979A9C6,Temporary,Band-4,Chicago,Active,2022-07-11,21.37
EMP9D1D72E2,Emily,Romero,emily.romero@company.com,001-698-600-8814,Finance,Associate,EMP6514E1C3,Full-Time,Band-2,San Jose,Active,2024-11-17,13.84
EMP4EDAB589,Paul,Mcmillan,paul.mcmillan@company.com,541-412-4229x60691,Procurement,VP,EMP430D1749,Temporary,Band-6,New York,Inactive,2019-07-02,22.91
EMP7EDCCDFF,Kristen,Wilson,kristen.wilson@company.com,001-529-852-1866x782,Logistics,Senior Associate,EMP2D0B23A2,Contract,Band-2,San Antonio,Active,2022-02-16,0.0
EMP4931D5C2,Timothy,Jordan,timothy.jordan@company.com,765.794.8637x878,HR,VP,EMP2A1B7E4B,Full-Time,Band-6,Philadelphia,Active,2016-11-16,35.33
EMPBFF55604,Brittany,Wallace,brittany.wallace@company.com,918-297-2481,Logistics,Junior Associate,EMP6DF75E5C,Temporary,Band-1,Houston,Active,2017-04-18,33.02
EMPCD4C58CB,Sarah,Gonzalez,sarah.gonzalez@company.com,587.847.2673x2681,Procurement,Senior Director,EMP513493A4,Part-Time,Band-5,Philadelphia,Active,2023-12-09,40.23
EMP722E3E34,Cameron,Blanchard,cameron.blanchard@company.com,001-293-964-0762x028,Manufacturing,Senior Lead,EMP1F0B800B,Temporary,Band-3,Jacksonville,Active,2016-03-09,11.06
EMP6C941706,Kyle,Cooley,kyle.cooley@company.com,396-624-1324x59123,Logistics,SVP,EMPF5707445,Full-Time,Band-6,Dallas,Active,2017-02-13,0.0
EMPCFA44E08,Donna,Miller,donna.miller@company.com,(615)582-5451,Quality,Senior Manager,EMP72689702,Contract,Band-4,Dallas,Active,2023-02-25,16.66
EMPF8CC3887,Kevin,Weaver,kevin.weaver@company.com,(250)708-6992,Marketing,Senior Manager,EMPA98B52AC,Contract,Band-4,Austin,Active,2024-09-06,9.44
EMP35820CAC,Chad,Lee,chad.lee@company.com,001-415-594-9283x494,Logistics,Director,EMP7A1466A9,Temporary,Band-5,San Jose,Active,2017-08-21,23.35
EMPB541F048,Michael,Hensley,michael.hensley@company.com,(970)860-7714,Operations,C-Level,EMPF82795B4,Full-Time,Band-6,San Jose,Active,2023-09-02,29.91
EMP621481D2,Kelly,Hall,kelly.hall@company.com,+1-917-903-2422x341,Manufacturing,Manager,EMP906887C9,Full-Time,Band-4,Chicago,Active,2017-11-07,29.81
EMP2B6F1D23,Brenda,Klein,brenda.klein@company.com,001-221-317-0052x459,Marketing,Junior Associate,EMP708F472E,Part-Time,Band-1,Houston,Active,2021-07-25,2.8
EMP6812F4D6,Erik,Kennedy,erik.kennedy@company.com,972-209-8402,Finance,Intern,EMPAB4EBB40,Part-Time,Band-1,Dallas,Active,2017-05-21,10.92
EMP83EB5207,Dawn,Andrews,dawn.andrews@company.com,315.921.1997,Sales,Intern,EMP7A1466A9,Temporary,Band-1,Philadelphia,Active,2016-06-27,13.54
EMP99C63418,Tracey,Olsen,tracey.olsen@company.com,001-825-761-5636x886,Manufacturing,Senior Lead,EMP892E8BD4,Part-Time,Band-3,New York,Active,2016-12-29,33.53
EMPFF34A126,Deborah,Mitchell,deborah.mitchell@company.com,469-360-6285x36749,Quality,Lead,EMP48016B74,Full-Time,Band-3,Los Angeles,Active,2017-11-04,26.0
EMP312D231C,Allison,Benjamin,allison.benjamin@company.com,311.436.3543x1331,Marketing,Manager,EMPBB2A92B4,Part-Time,Band-4,Phoenix,Active,2021-08-17,0.0
EMP5253D01A,Gloria,Burns,gloria.burns@company.com,2646547839,HR,Senior Manager,EMPFDDAE23C,Part-Time,Band-4,San Jose,Active,2023-12-24,24.88
EMP28FB9F88,Melinda,Wells,melinda.wells@company.com,001-310-730-3379x916,Sales,VP,EMP87D485B8,Temporary,Band-6,Philadelphia,Active,2020-02-28,60.14
EMP08400225,Jennifer,Martin,jennifer.martin@company.com,967.906.4409x305,Quality,C-Level,EMP9FA88C8C,Contract,Band-6,Austin,Active,2022-09-09,20.78
EMPF43DA249,Ronald,Baldwin,ronald.baldwin@company.com,740-669-2600,Quality,Senior Lead,EMP20FC8B24,Temporary,Band-3,San Jose,Active,2020-05-29,41.75
EMP912ABE98,Eric,Perry,eric.perry@company.com,(674)308-8517x444,IT,Senior Associate,EMP1E9D41F4,Contract,Band-2,Austin,Active,2018-05-18,26.94
EMP82460A1E,John,Gill,john.gill@company.com,+1-825-582-3552,Finance,Senior Associate,EMP0214BD6F,Full-Time,Band-2,Jacksonville,Active,2020-08-21,23.49
EMP6194A3FA,Steve,Sanchez,steve.sanchez@company.com,001-306-217-7998x904,HR,Intern,EMP5265F6DE,Full-Time,Band-1,San Jose,Active,2020-02-25,25.15
EMP26AA3D97,Alex,Lewis,alex.lewis@company.com,2596507614,IT,SVP,EMP9E5E61BB,Temporary,Band-6,San Jose,Active,2023-10-30,13.54
EMP13DFD944,Xavier,Hunter,xavier.hunter@company.com,369-207-3382,Marketing,Senior Manager,EMPD238226D,Contract,Band-4,Houston,Active,2017-02-02,0.0
EMPB6684CFF,Caroline,Brown,caroline.brown@company.com,+1-211-649-8921x685,Manufacturing,Manager,EMPD09075C5,Temporary,Band-4,New York,Active,2021-01-03,0.0
EMPA4558077,Steven,Lee,steven.lee@company.com,536.446.9061x09603,Procurement,Senior Lead,EMP65BA8365,Part-Time,Band-3,San Jose,Active,2023-07-06,13.16
EMPD371DA20,Samantha,Gill,samantha.gill@company.com,+1-238-722-3537x5572,Finance,Lead,EMP5D8A6628,Full-Time,Band-3,Jacksonville,Active,2023-12-29,33.52
EMP9A9A6410,Cheryl,Webster,cheryl.webster@company.com,801-988-7206x96577,Quality,Associate,EMP1E9D41F4,Contract,Band-2,San Jose,Active,2021-08-25,36.39
EMPB0310018,Sherri,Townsend,sherri.townsend@company.com,988.471.3084x839,Finance,Senior Director,EMPB1133F2A,Full-Time,Band-5,Los Angeles,Active,2016-09-07,0.0
EMP3E7FA965,Aaron,Williams,aaron.williams@company.com,001-963-629-5689x865,Manufacturing,Junior Associate,EMP5C070AB0,Full-Time,Band-1,Houston,Inactive,2021-11-23,0.0
EMP89128EB5,Walter,Mejia,walter.mejia@company.com,001-336-670-6197x500,IT,VP,EMP99D34AB7,Contract,Band-6,San Diego,Inactive,2021-07-29,19.05
EMP775FB0E6,Deborah,Scott,deborah.scott@company.com,+1-280-715-3150,Finance,Senior Associate,EMPC50EE208,Full-Time,Band-2,Los Angeles,Active,2024-12-15,0.0
EMP89CBAF45,Heather,Clark,heather.clark@company.com,+1-934-685-8425x5614,IT,Intern,EMP685E5863,Contract,Band-1,San Diego,Active,2024-08-03,15.2
EMP8ED2C9CB,Jeffery,Benjamin,jeffery.benjamin@company.com,860.718.3257x981,Procurement,VP,EMP4395F3C6,Part-Time,Band-6,San Antonio,Active,2019-08-15,54.57
EMP1DFC9B1E,Heather,Webster,heather.webster@company.com,+1-252-646-9360x4259,Procurement,Senior Lead,EMPF7540126,Temporary,Band-3,Chicago,Active,2018-08-17,42.71
EMP5152B4B2,Joyce,Becker,joyce.becker@company.com,001-601-593-9589x818,Manufacturing,Junior Associate,EMP875F433D,Part-Time,Band-1,Chicago,Active,2017-10-23,26.65
EMP31BBF579,Jennifer,Ramirez,jennifer.ramirez@company.com,857-743-4259x5122,Quality,Lead,EMPC4B3BDF0,Full-Time,Band-3,San Diego,Active,2015-01-17,8.0
EMP733AB9CD,Douglas,Gallagher,douglas.gallagher@company.com,782.410.6286,Marketing,Senior Associate,EMP4DDED836,Contract,Band-2,Phoenix,Active,2015-09-12,17.58
EMP5768B088,Corey,Williams,corey.williams@company.com,001-673-659-0132x570,Operations,SVP,EMP8100E33F,Temporary,Band-6,New York,Active,2022-06-04,34.54
EMP3515C7BF,Lauren,Miller,lauren.miller@company.com,782-724-3025x958,Quality,Senior Director,EMP83B3FFF4,Contract,Band-5,Los Angeles,Active,2015-07-30,0.0
EMPAEFE82E2,Rachel,Clark,rachel.clark@company.com,797.242.6085,Procurement,Associate,EMP58A04039,Full-Time,Band-2,Jacksonville,Active,2015-11-02,13.05
EMP1B63F5BA,Derek,Beck,derek.beck@company.com,(759)791-4353,Logistics,Associate,EMP53FBE158,Temporary,Band-2,Los Angeles,Active,2020-06-20,30.76
EMP09226966,Richard,Pittman,richard.pittman@company.com,520.970.3679x889,Manufacturing,Senior Director,EMP7982CC00,Contract,Band-5,Austin,Active,2018-10-14,38.31
EMP7ABE0947,James,Robinson,james.robinson@company.com,3153277374,IT,SVP,EMPD7B6C88D,Part-Time,Band-6,Austin,Active,2016-05-14,33.01
EMPAE9B1C53,Amanda,Hill,amanda.hill@company.com,289.205.2918x4409,Operations,Senior Lead,EMP671A4098,Part-Time,Band-3,Dallas,Active,2023-03-13,16.15
EMP422F625B,Melissa,Jackson,melissa.jackson@company.com,587-982-5731x30220,Logistics,Senior Director,EMP6D6426BA,Full-Time,Band-5,San Diego,Active,2019-11-01,21.73
EMPEC7931FA,Kathleen,Sanchez,kathleen.sanchez@company.com,+1-754-205-3340x1647,Quality,VP,EMP634CAC57,Part-Time,Band-6,San Jose,Active,2019-03-09,14.67
EMPDE59BBAC,Lori,Butler,lori.butler@company.com,7937371986,HR,Associate,EMP892E8BD4,Full-Time,Band-2,San Jose,Active,2016-12-31,19.02
EMPE07C8F09,Chad,Anderson,chad.anderson@company.com,001-214-865-4819x322,Procurement,VP,EMP5C13A0C3,Part-Time,Band-6,San Jose,Active,2016-02-25,7.27
EMPE28462CC,Sarah,Jones,sarah.jones@company.com,(950)719-1779,Operations,Lead,EMP69922570,Full-Time,Band-3,Houston,Active,2018-03-10,7.58
EMPF034E8CF,Andrew,Maynard,andrew.maynard@company.com,300.962.2501x775,Manufacturing,Senior Lead,EMP5838F8BA,Part-Time,Band-3,San Jose,Active,2022-10-11,19.71
EMP1E6B2B1F,Gina,Pratt,gina.pratt@company.com,+1-290-992-3936x0447,HR,Associate,EMPB124EDA1,Full-Time,Band-2,Los Angeles,Active,2016-05-09,12.62
EMP9F7FE109,Teresa,Goodwin,teresa.goodwin@company.com,4669057965,Operations,Intern,EMPC92BDAC4,Contract,Band-1,Jacksonville,Active,2016-09-15,24.54
EMPE3261834,Jamie,Bradford,jamie.bradford@company.com,+1-431-312-5982,Logistics,Director,EMPF8D33E45,Contract,Band-5,Dallas,Active,2019-07-10,1.88
EMP008B84DA,Zachary,Harper,zachary.harper@company.com,801.362.4445x169,HR,Associate,EMP8A7C63DA,Full-Time,Band-2,Houston,Active,2020-03-12,18.46
EMP495C6787,Jason,Smith,jason.smith@company.com,408-949-7853x150,Manufacturing,VP,EMP34E338E0,Contract,Band-6,Phoenix,Active,2016-02-21,10.47
EMP051CA900,Daisy,Allen,daisy.allen@company.com,691.291.6545,IT,Junior Associate,EMP890BC2C7,Part-Time,Band-1,Jacksonville,Active,2018-07-07,38.14
EMPD1A8FC23,Robert,Brown,robert.brown@company.com,+1-552-579-5860x7250,Sales,Intern,EMP3B00F1E1,Contract,Band-1,Chicago,Active,2015-09-10,25.33
EMPF0CF50CE,Dana,Wade,dana.wade@company.com,702.506.8220,Sales,Manager,EMP9B1DB942,Part-Time,Band-4,Houston,Active,2024-04-17,15.73
EMP7DF0A297,Kristi,Davila,kristi.davila@company.com,452-581-3497x8575,HR,Lead,EMPC0D9AD3F,Part-Time,Band-3,Jacksonville,Active,2023-02-26,56.88
EMPBEF0BCD7,Duane,Bennett,duane.bennett@company.com,2387211862,HR,Lead,EMP9EA8BB2B,Temporary,Band-3,San Diego,Active,2019-06-05,3.79
EMPD6A9C396,Laura,Williams,laura.williams@company.com,(855)413-0999,Logistics,Senior Associate,EMP88BA2624,Part-Time,Band-2,Phoenix,Active,2016-07-25,28.8
EMP945EC4DA,Chelsea,White,chelsea.white@company.com,+1-364-797-7070x3456,Operations,Manager,EMP65BA8365,Temporary,Band-4,San Diego,Active,2019-12-12,19.95
EMP7D7C75EA,Michael,Taylor,michael.taylor@company.com,321-269-1957x594,Marketing,C-Level,EMPB9CD4E28,Temporary,Band-6,Austin,Active,2017-03-21,42.29
EMP437E577A,John,Baker,john.baker@company.com,001-406-654-7829,Manufacturing,Manager,EMP23F66144,Temporary,Band-4,Phoenix,Active,2022-12-11,45.15
EMP6C47D551,Brian,Mendez,brian.mendez@company.com,266.261.1870x07498,HR,SVP,EMP66BDF783,Full-Time,Band-6,New York,Active,2020-06-16,41.43
EMP5E168760,Robert,Pierce,robert.pierce@company.com,(703)415-5677,Procurement,Associate,EMP7687C057,Full-Time,Band-2,New York,Active,2023-11-25,0.0
EMP63914EE8,Darius,Hobbs,darius.hobbs@company.com,959.824.4450,Finance,SVP,EMP2312DABE,Full-Time,Band-6,Jacksonville,Active,2024-07-31,45.89
EMP3794B4D4,Tonya,Parker,tonya.parker@company.com,389.615.5939x89775,Quality,C-Level,EMP02B50B0C,Part-Time,Band-6,Phoenix,Active,2021-09-16,25.92
EMP609DBF81,Dennis,Pennington,dennis.pennington@company.com,207.342.2120x37360,Procurement,Associate,EMP02B50B0C,Full-Time,Band-2,San Antonio,Active,2018-11-19,14.66
EMP1B09BF39,Kevin,Lopez,kevin.lopez@company.com,623.329.1420,IT,Director,EMPF634C616,Part-Time,Band-5,San Diego,Inactive,2021-08-24,27.9
EMPB3995941,Tony,Lewis,tony.lewis@company.com,001-653-884-3071,IT,C-Level,EMP1132E013,Contract,Band-6,Jacksonville,Active,2022-12-31,15.9
EMP34453566,Ryan,Obrien,ryan.obrien@company.com,351.549.0333,Sales,VP,EMP4BE1BF99,Part-Time,Band-6,Dallas,Active,2016-02-28,0.0
EMP455DBAC7,Ashley,Mercado,ashley.mercado@company.com,001-805-472-0731x156,HR,Manager,EMP3AFEE82B,Temporary,Band-4,Dallas,Active,2022-01-10,0.0
EMP993FFD94,Sarah,Shaw,sarah.shaw@company.com,(558)926-3016x18030,Operations,Intern,EMPD2E5293D,Contract,Band-1,Chicago,Active,2020-05-12,0.0
EMPBC2138C9,Lisa,Juarez,lisa.juarez@company.com,726-834-0547x551,IT,Senior Lead,EMPD2E0BEAB,Full-Time,Band-3,Dallas,Active,2022-04-18,33.63
EMP31AC4CC1,Christy,Walker,christy.walker@company.com,(229)391-8128,Finance,Senior Director,EMPDF1019DA,Full-Time,Band-5,Jacksonville,Active,2017-08-21,10.58
EMP2E62A418,Lindsey,Elliott,lindsey.elliott@company.com,977-301-9827,Logistics,Senior Director,EMP751E5CE7,Part-Time,Band-5,Phoenix,Active,2017-02-22,22.37
EMPDE893321,Stephen,Rogers,stephen.rogers@company.com,685.687.6612x1774,Operations,Intern,EMP47CA7F6E,Temporary,Band-1,Austin,Active,2018-11-18,25.69
EMP6F93C19D,Daniel,Massey,daniel.massey@company.com,(574)437-5982x481,Procurement,Senior Lead,EMPEEE38BFA,Contract,Band-3,Austin,Active,2023-09-07,39.17
EMP7514DEE5,Sara,Kramer,sara.kramer@company.com,680-612-9558,IT,C-Level,EMP51998FC8,Contract,Band-6,San Diego,Active,2019-06-25,20.74
EMP798F05B4,Logan,Hebert,logan.hebert@company.com,826-740-7149x13104,IT,SVP,EMP24A98DD2,Full-Time,Band-6,Philadelphia,Active,2015-10-17,27.49
EMPABF09A97,Douglas,Collins,douglas.collins@company.com,001-445-864-5431x290,Procurement,Junior Associate,EMP9B1DB942,Contract,Band-1,Jacksonville,Active,2021-11-07,17.98
EMP43862F06,Luis,Hernandez,luis.hernandez@company.com,001-547-929-9263,Logistics,Associate,EMP15A84863,Full-Time,Band-2,Houston,Active,2018-09-25,27.51
EMP78E4E08D,Antonio,Pena,antonio.pena@company.com,4954113912,Operations,Senior Associate,EMPEC905A6F,Contract,Band-2,San Jose,Active,2022-12-09,32.33
EMP2ACF4180,Scott,Sampson,scott.sampson@company.com,(515)384-2511x87422,Logistics,Junior Associate,EMP7736871B,Full-Time,Band-1,Jacksonville,Active,2022-09-22,11.08
EMPBAF74091,Ann,Hunter,ann.hunter@company.com,632-297-5703,Marketing,Junior Associate,EMP699DF2F1,Temporary,Band-1,San Diego,Active,2015-04-17,14.96
EMP8F9A1055,Cindy,Dickerson,cindy.dickerson@company.com,001-381-948-5436x274,IT,VP,EMP5C9F9A7A,Temporary,Band-6,Philadelphia,Active,2019-10-23,23.66
